"Protein","Missing_Percent"
"MED25",8.7248322147651
"MED26",85.2348993288591
"MED27",25.503355704698
"MED28",4.69798657718121
"MED29",0
"MED30",30.8724832214765
"MED31",27.5167785234899
"MED4",0
"MED6",5.36912751677852
"MED7",24.8322147651007
"MED8",0
"MED9",17.4496644295302
"MEF2A",55.0335570469799
"MEF2C",53.6912751677852
"MEF2D",0
"MEFV",95.9731543624161
"MEGF6",0
"MEGF8",48.3221476510067
"MEGF9",73.1543624161074
"MEIOC",34.8993288590604
"MEIS1",51.6778523489933
"MELK",73.1543624161074
"MELTF",0
"MEMO1",0
"MEN1",0
"MEOX2",89.9328859060403
"MEP1A",51.006711409396
"MEP1B",74.496644295302
"MEPCE",0
"MERTK",66.4429530201342
"MESD",0
"MEST",4.69798657718121
"MET",0
"METAP1",0
"METAP1D",45.6375838926174
"METAP2",0
"METRN",89.9328859060403
"METRNL",25.503355704698
"METTL1",4.02684563758389
"METTL14",0
"METTL15",16.1073825503356
"METTL16",0
"METTL17",0
"METTL18",54.3624161073826
"METTL21A",59.7315436241611
"METTL25",61.0738255033557
"METTL26",0
"METTL2B",75.8389261744966
"METTL3",0
"METTL5",9.39597315436242
"METTL7A",0
"METTL7B",0
"METTL9",32.2147651006711
"MEX3D",73.1543624161074
"MFAP1",0
"MFAP2",0
"MFAP4",0
"MFAP5",0
"MFF",0
"MFGE8",0
"MFHAS1",79.1946308724832
"MFN1",0
"MFN2",0
"MFSD1",44.2953020134228
"MFSD10",2.01342281879195
"MFSD11",18.1208053691275
"MFSD14B",84.5637583892617
"MFSD3",92.6174496644295
"MFSD4A",83.8926174496644
"MFSD4B",75.1677852348993
"MFSD5",81.8791946308725
"MFSD6",46.3087248322148
"MFSD8",92.6174496644295
"MFSD9",90.6040268456376
"MGA",0
"MGAM",30.8724832214765
"MGAM2",20.8053691275168
"MGARP",96.6442953020134
"MGAT1",0
"MGAT2",0
"MGAT3",0
"MGAT4A",51.006711409396
"MGAT4B",61.0738255033557
"MGAT5",0
"MGLL",0
"MGME1",0
"MGMT",0
"MGP",0
"MGRN1",60.4026845637584
"MGST1",0
"MGST2",0
"MGST3",0
"MIA2",0
"MIA3",0
"MIB1",0
"MIB2",0
"MICAL1",0
"MICAL2",0
"MICAL3",0
"MICALL1",0
"MICALL2",0
"MICOS10",84.5637583892617
"MICOS13",0
"MICU1",0
"MICU2",0
"MID1",0
"MID1IP1",44.9664429530201
"MID2",53.6912751677852
"MIDEAS",0
"MIEF1",0
"MIEN1",0
"MIER1",0
"MIER3",65.1006711409396
"MIF",0
"MIF4GD",0
"MIGA1",52.3489932885906
"MIGA2",74.496644295302
"MILR1",4.69798657718121
"MINDY1",0
"MINDY2",16.7785234899329
"MINDY3",0
"MINDY4",46.9798657718121
"MINK1",0
"MINPP1",0
"MIOS",0
"MIPEP",0
"MIPOL1",38.9261744966443
"MIS12",3.35570469798658
"MIS18A",79.1946308724832
"MIS18BP1",58.3892617449664
"MISP",0
"MISP3",0
"MITD1",46.3087248322148
"MITF",18.7919463087248
"MKI67",0
"MKLN1",8.7248322147651
"MKNK1",0
"MKNK2",79.1946308724832
"MKRN1",0
"MKRN2",0
"MKS1",93.9597315436242
"MLEC",0
"MLF1",65.7718120805369
"MLF2",4.02684563758389
"MLH1",0
"MLH3",88.5906040268456
"MLIP",76.510067114094
"MLKL",0
"MLLT1",0
"MLLT10",51.006711409396
"MLLT3",81.8791946308725
"MLLT6",11.4093959731544
"MLN",83.8926174496644
"MLPH",0
"MLST8",0
"MLX",10.738255033557
"MLXIP",0
"MLXIPL",96.6442953020134
"MLYCD",0
"MMAA",0
"MMAB",0
"MMACHC",74.496644295302
"MMADHC",23.489932885906
"MME",0
"MMGT1",0
"MMP1",0
"MMP10",14.0939597315436
"MMP11",0
"MMP12",3.35570469798658
"MMP14",0
"MMP15",63.758389261745
"MMP19",7.38255033557047
"MMP2",0
"MMP23B",47.6510067114094
"MMP24OS",68.4563758389262
"MMP25",48.3221476510067
"MMP28",13.4228187919463
"MMP3",19.4630872483221
"MMP7",0
"MMP8",0
"MMP9",0
"MMRN1",0
"MMRN2",0
"MMS19",0
"MMS22L",94.6308724832215
"MMUT",0
"MNAT1",0
"MND1",80.5369127516778
"MNDA",0
"MNT",34.8993288590604
"MNX1",52.3489932885906
"MOB2",0
"MOB3A",6.04026845637584
"MOB3B",39.5973154362416
"MOB3C",63.758389261745
"MOB4",91.9463087248322
"MOCOS",60.4026845637584
"MOCS1",22.8187919463087
"MOCS2",0
"MOCS3",0
"MOGAT2",79.8657718120805
"MOGS",0
"MON1A",8.05369127516778
"MON1B",0
"MON2",0
"MORC2",0
"MORC3",0
"MORC4",78.5234899328859
"MORF4L1",0
"MORF4L2",7.38255033557047
"MOSPD1",90.6040268456376
"MOSPD2",0
"MOV10",0
"MOXD1",0
"MPC2",7.38255033557047
"MPDU1",0
"MPDZ",0
"MPEG1",40.9395973154362
"MPG",0
"MPHOSPH10",0
"MPHOSPH6",4.02684563758389
"MPHOSPH8",0
"MPHOSPH9",89.261744966443
"MPI",0
"MPLKIP",0
"MPND",68.4563758389262
"MPO",0
"MPP1",0
"MPP2",52.3489932885906
"MPP5",3.35570469798658
"MPP6",0
"MPP7",0
"MPPE1",75.8389261744966
"MPPED2",91.9463087248322
"MPRIP",0
"MPST",0
"MPV17",6.04026845637584
"MPV17L",89.9328859060403
"MPZ",48.3221476510067
"MPZL1",0
"MPZL2",26.8456375838926
"MR1",73.1543624161074
"MRAS",20.8053691275168
"MRC1",0
"MRC2",0
"MRE11",0
"MREG",91.9463087248322
"MRFAP1",51.6778523489933
"MRGBP",4.69798657718121
"MRGPRF",55.7046979865772
"MRI1",0
"MRM1",33.5570469798658
"MRM2",75.1677852348993
"MRM3",0
"MRNIP",0
"MROH1",0
"MROH8",93.9597315436242
"MRPL1",0
"MRPL10",0
"MRPL11",0
"MRPL12",40.9395973154362
"MRPL13",0
"MRPL14",0
"MRPL15",0
"MRPL16",0
"MRPL17",0
"MRPL18",4.02684563758389
"MRPL19",0
"MRPL20",4.02684563758389
"MRPL21",0
"MRPL22",0
"MRPL23",5.36912751677852
"MRPL24",0
"MRPL27",0
"MRPL28",4.02684563758389
"MRPL3",0
"MRPL32",0
"MRPL33",0
"MRPL34",3.35570469798658
"MRPL35",30.2013422818792
"MRPL37",0
"MRPL38",0
"MRPL39",0
"MRPL4",0
"MRPL40",0
"MRPL41",0
"MRPL42",6.04026845637584
"MRPL43",0
"MRPL44",0
"MRPL45",0
"MRPL46",0
"MRPL47",0
"MRPL48",0
"MRPL49",0
"MRPL50",0
"MRPL51",8.7248322147651
"MRPL52",0
"MRPL53",0
"MRPL54",0
"MRPL55",0
"MRPL57",10.738255033557
"MRPL58",0
"MRPL9",0
"MRPS10",0
"MRPS11",4.02684563758389
"MRPS12",0
"MRPS14",8.05369127516778
"MRPS15",0
"MRPS16",0
"MRPS18A",0
"MRPS18B",0
"MRPS18C",15.4362416107383
"MRPS2",5.36912751677852
"MRPS21",6.04026845637584
"MRPS22",0
"MRPS23",0
"MRPS24",27.5167785234899
"MRPS25",0
"MRPS26",0
"MRPS27",0
"MRPS28",5.36912751677852
"MRPS30",0
"MRPS31",0
"MRPS33",0
"MRPS34",0
"MRPS35",0
"MRPS36",0
"MRPS5",0
"MRPS6",0
"MRPS7",0
"MRPS9",0
"MRRF",0
"MRS2",87.248322147651
"MRTFA",10.0671140939597
"MRTFB",0
"MRTO4",0
"MRVI1",0
"MS4A1",63.758389261745
"MS4A10",95.3020134228188
"MS4A18",95.3020134228188
"MS4A6A",24.8322147651007
"MSANTD2",17.4496644295302
"MSANTD4",87.9194630872483
"MSH2",0
"MSH3",0
"MSH6",0
"MSI1",10.738255033557
"MSI2",0
"MSL1",0
"MSL2",68.4563758389262
"MSL3",63.758389261745
"MSLN",0
"MSMO1",13.4228187919463
"MSMP",95.9731543624161
"MSN",0
"MSR1",0
"MSRA",0
"MSRB1",64.4295302013423
"MSRB2",0
"MSRB3",0
"MST1",0
"MST1R",0
"MSTO1",0
"MSX2",96.6442953020134
"MT.ATP6",0.671140939597315
"MT.ATP8",0
"MT.CO1",75.1677852348993
"MT.CO2",0
"MT.CO3",0
"MT.CYB",86.5771812080537
"MT.ND1",11.4093959731544
"MT.ND2",46.9798657718121
"MT.ND3",96.6442953020134
"MT.ND4",89.9328859060403
"MT.ND5",0
"MT1A",30.2013422818792
"MT1B",94.6308724832215
"MT1E",52.3489932885906
"MT1F",13.4228187919463
"MT1G",17.4496644295302
"MT1M",3.35570469798658
"MT1X",10.0671140939597
"MT2A",0
"MT3",79.1946308724832
"MTA1",0
"MTA2",0
"MTA3",0
"MTAP",0
"MTARC1",7.38255033557047
"MTARC2",0
"MTBP",93.9597315436242
"MTCH1",0
"MTCH2",0
"MTCL1",6.04026845637584
"MTDH",0
"MTERF1",79.1946308724832
"MTERF3",57.7181208053691
"MTERF4",11.4093959731544
"MTF1",73.1543624161074
"MTF2",75.1677852348993
"MTFMT",8.7248322147651
"MTFP1",79.1946308724832
"MTFR1",0
"MTFR1L",0
"MTG1",5.36912751677852
"MTG2",49.6644295302013
"MTHFD1",0
"MTHFD1L",0
"MTHFD2",0
"MTHFD2L",81.2080536912752
"MTHFR",0
"MTHFS",29.5302013422819
"MTHFSD",0
"MTIF2",0
"MTIF3",0
"MTM1",0
"MTMR1",0
"MTMR10",0
"MTMR11",12.0805369127517
"MTMR12",0
"MTMR14",8.7248322147651
"MTMR2",0
"MTMR3",4.02684563758389
"MTMR6",0
"MTMR7",51.006711409396
"MTMR9",0
"MTO1",25.503355704698
"MTOR",0
"MTPAP",0
"MTPN",0
"MTR",0
"MTRES1",12.751677852349
"MTREX",0
"MTRF1",53.6912751677852
"MTRF1L",75.1677852348993
"MTRR",5.36912751677852
"MTSS1",12.751677852349
"MTTP",0
"MTURN",14.0939597315436
"MTUS1",0
"MTUS2",25.503355704698
"MTX1",0
"MTX2",0
"MTX3",0
"MUC1",0
"MUC13",0
"MUC16",7.38255033557047
"MUC17",83.8926174496644
"MUC2",62.4161073825503
"MUC20",95.9731543624161
"MUC3A",16.1073825503356
"MUC4",8.05369127516778
"MUC5AC",0
"MUC5B",0
"MUC6",0
"MUCL3",36.9127516778523
"MUL1",38.9261744966443
"MUTYH",83.8926174496644
"MVB12A",0
"MVB12B",43.6241610738255
"MVD",0
"MVK",0
"MVP",0
"MX1",0
"MX2",0
"MXD1",85.9060402684564
"MXRA5",0
"MXRA7",0
"MXRA8",4.69798657718121
"MYADM",0
"MYBBP1A",0
"MYBPC1",93.9597315436242
"MYC",78.5234899328859
"MYCBP2",0
"MYCT1",83.8926174496644
"MYD88",0
"MYDGF",0
"MYEF2",0
"MYH10",0
"MYH11",0
"MYH14",0
"MYH2",87.248322147651
"MYH9",0
"MYL1",69.7986577181208
"MYL3",75.1677852348993
"MYL4",4.69798657718121
"MYL6",0
"MYL6B",0
"MYL9",0
"MYLK",0
"MYLK2",10.0671140939597
"MYLPF",82.5503355704698
"MYO10",0
"MYO15B",13.4228187919463
"MYO18A",0
"MYO19",6.04026845637584
"MYO1A",0
"MYO1B",0
"MYO1C",0
"MYO1D",0
"MYO1E",0
"MYO1F",0
"MYO1G",0
"MYO5A",0
"MYO5B",0
"MYO5C",0
"MYO6",0
"MYO7A",34.8993288590604
"MYO7B",0
"MYO9A",10.0671140939597
"MYO9B",0
"MYOC",73.1543624161074
"MYOF",0
"MYORG",32.8859060402685
"MYOZ1",50.3355704697987
"MYPN",42.9530201342282
"MYRF",85.9060402684564
"MYRIP",57.7181208053691
"MYSM1",62.4161073825503
"MYZAP",96.6442953020134
"MZB1",0
"MZT1",20.1342281879195
"MZT2A",80.5369127516778
"MZT2B",42.2818791946309
"N4BP1",0
"N4BP2",0
"N4BP2L1",76.510067114094
"N4BP2L2",41.6107382550336
"N6AMT1",7.38255033557047
"NAA10",0
"NAA11",73.8255033557047
"NAA15",0
"NAA16",0
"NAA20",6.71140939597315
"NAA25",0
"NAA30",0
"NAA35",0
"NAA38",30.8724832214765
"NAA40",9.39597315436242
"NAA50",0
"NAA60",87.9194630872483
"NAA80",61.0738255033557
"NAAA",0
"NAALAD2",86.5771812080537
"NAALADL2",4.69798657718121
"NAB1",15.4362416107383
"NAB2",0
"NABP1",65.7718120805369
"NABP2",13.4228187919463
"NACA",0
"NACA2",79.1946308724832
"NACAD",61.0738255033557
"NACC1",10.0671140939597
"NACC2",75.8389261744966
"NADK",5.36912751677852
"NADK2",0
"NADSYN1",0
"NAE1",0
"NAF1",29.5302013422819
"NAGA",0
"NAGK",0
"NAGLU",0
"NAGPA",41.6107382550336
"NAIF1",95.9731543624161
"NAIP",0
"NAMPT",0
"NANP",8.05369127516778
"NANS",0
"NAP1L1",0
"NAP1L4",0
"NAP1L5",14.0939597315436
"NAPA",0
"NAPB",17.4496644295302
"NAPEPLD",19.4630872483221
"NAPG",0
"NAPRT",0
"NARF",3.35570469798658
"NARS1",0
"NARS2",0
"NASP",0
"NAT1",0
"NAT10",0
"NAT14",24.1610738255034
"NAT2",95.3020134228188
"NAT9",88.5906040268456
"NATD1",86.5771812080537
"NAV1",0
"NAV2",40.9395973154362
"NAXD",0
"NAXE",0
"NBAS",0
"NBDY",0
"NBEA",0
"NBEAL1",0
"NBEAL2",0
"NBL1",0.671140939597315
"NBN",0
"NBR1",38.255033557047
"NCALD",4.02684563758389
"NCAM1",0
"NCAM2",64.4295302013423
"NCAPD2",3.35570469798658
"NCAPD3",48.3221476510067
"NCAPG",7.38255033557047
"NCAPG2",32.2147651006711
"NCAPH",0
"NCAPH2",73.1543624161074
"NCBP1",0
"NCBP2",0
"NCBP2AS2",22.8187919463087
"NCBP3",0
"NCCRP1",47.6510067114094
"NCDN",0
"NCEH1",0
"NCF1",0
"NCF2",0
"NCF4",0
"NCK1",0
"NCK2",0
"NCKAP1",0
"NCKAP1L",0
"NCKAP5L",14.0939597315436
"NCKIPSD",0
"NCL",0
"NCLN",0
"NCOA1",20.1342281879195
"NCOA2",0
"NCOA3",16.7785234899329
"NCOA4",62.4161073825503
"NCOA5",0
"NCOA6",0
"NCOA7",0
"NCOR1",0
"NCOR2",0
"NCR3LG1",89.261744966443
"NCS1",12.751677852349
"NCSTN",0
"NDC1",0
"NDC80",27.5167785234899
"NDE1",0
"NDEL1",59.7315436241611
"NDFIP1",95.9731543624161
"NDFIP2",92.6174496644295
"NDN",77.1812080536913
"NDNF",67.1140939597315
"NDOR1",32.8859060402685
"NDRG1",0
"NDRG2",0
"NDRG3",0
"NDRG4",61.744966442953
"NDST1",14.0939597315436
"NDST2",92.6174496644295
"NDUFA1",96.6442953020134
"NDUFA10",0
"NDUFA11",15.4362416107383
"NDUFA12",0
"NDUFA13",6.04026845637584
"NDUFA2",0
"NDUFA3",0
"NDUFA4",0
"NDUFA4L2",34.2281879194631
"NDUFA5",0
"NDUFA6",0
"NDUFA8",0
"NDUFA9",0
"NDUFAB1",0
"NDUFAF1",0
"NDUFAF2",0
"NDUFAF3",0
"NDUFAF4",0
"NDUFAF5",0
"NDUFAF6",18.7919463087248
"NDUFAF7",0
"NDUFAF8",20.1342281879195
"NDUFB1",13.4228187919463
"NDUFB10",0
"NDUFB11",0
"NDUFB2",63.0872483221477
"NDUFB3",0
"NDUFB4",0
"NDUFB5",0
"NDUFB6",0
"NDUFB7",0
"NDUFB8",0
"NDUFB9",0
"NDUFC1",38.9261744966443
"NDUFC2",0
"NDUFS1",0
"NDUFS2",0
"NDUFS3",0
"NDUFS4",0
"NDUFS5",0
"NDUFS6",0
"NDUFS7",0
"NDUFS8",0
"NDUFV1",0
"NDUFV2",0
"NDUFV3",0
"NEB",0
"NEBL",0
"NECAP1",0
"NECAP2",0
"NECTIN1",4.69798657718121
"NECTIN2",0
"NECTIN3",8.7248322147651
"NECTIN4",23.489932885906
"NEDD1",0
"NEDD4",0
"NEDD4L",0
"NEDD9",4.69798657718121
"NEFH",46.9798657718121
"NEFL",0
"NEFM",19.4630872483221
"NEGR1",0
"NEIL1",74.496644295302
"NEIL2",31.5436241610738
"NEK1",0
"NEK3",40.9395973154362
"NEK4",24.8322147651007
"NEK6",0
"NEK7",0
"NEK8",38.255033557047
"NEK9",0
"NELFA",0
"NELFB",0
"NELFCD",0
"NELFE",0
"NEMF",0
"NEMP1",71.1409395973154
"NENF",0
"NEO1",0
"NEPRO",0
"NES",0
"NEU1",0
"NEURL1",95.9731543624161
"NEURL1B",90.6040268456376
"NEURL4",55.0335570469799
"NEXN",0
"NF1",0
"NF2",0
"NFASC",11.4093959731544
"NFAT5",0
"NFATC1",0
"NFATC2",0
"NFATC2IP",0
"NFATC3",4.02684563758389
"NFATC4",0
"NFE2L2",94.6308724832215
"NFIA",0
"NFIB",0
"NFIC",0
"NFIL3",86.5771812080537
"NFIX",0
"NFKB1",0
"NFKB2",0
"NFKBIA",30.8724832214765
"NFKBIB",0.671140939597315
"NFKBIE",0
"NFKBIL1",65.1006711409396
"NFRKB",5.36912751677852
"NFS1",0
"NFU1",0
"NFX1",0
"NFXL1",0
"NFYA",17.4496644295302
"NFYB",8.05369127516778
"NFYC",0
"NGDN",0
"NGEF",0
"NGFR",5.36912751677852
"NGLY1",0
"NGRN",8.7248322147651
"NHEJ1",0
"NHLRC1",76.510067114094
"NHLRC2",0
"NHLRC3",0
"NHP2",0
"NHS",12.0805369127517
"NHSL1",4.02684563758389
"NHSL2",0
"NIBAN1",0
"NIBAN2",0
"NID1",0
"NID2",0
"NIF3L1",0
"NIFK",0
"NIN",20.1342281879195
"NINJ1",63.758389261745
"NINJ2",89.9328859060403
"NIP7",0
"NIPA2",57.0469798657718
"NIPAL2",73.8255033557047
"NIPAL3",81.8791946308725
"NIPBL",0
"NIPSNAP1",0
"NIPSNAP2",0
"NIPSNAP3A",0
"NIPSNAP3B",64.4295302013423
"NISCH",0
"NIT1",0
"NIT2",0
"NKAP",38.255033557047
"NKAPD1",13.4228187919463
"NKIRAS1",38.9261744966443
"NKIRAS2",0
"NKPD1",59.7315436241611
"NKRF",0
"NKTR",5.36912751677852
"NKX2.5",95.3020134228188
"NLE1",0
"NLN",0
"NLRC3",73.1543624161074
"NLRC4",27.5167785234899
"NLRC5",86.5771812080537
"NLRP1",57.0469798657718
"NLRP2",10.0671140939597
"NLRP4",60.4026845637584
"NLRP6",67.1140939597315
"NLRX1",0
"NMD3",0
"NME1",0
"NME3",0
"NME4",51.006711409396
"NME6",10.0671140939597
"NME7",3.35570469798658
"NMI",0
"NMNAT1",0
"NMNAT3",0
"NMRAL1",0
"NMRK1",0
"NMT1",0
"NMT2",0
"NNMT",0
"NNT",0
"NOA1",29.5302013422819
"NOB1",0
"NOC2L",0
"NOC3L",0
"NOC4L",0
"NOCT",30.8724832214765
"NOG",90.6040268456376
"NOL10",0
"NOL11",0
"NOL3",0
"NOL4L",16.1073825503356
"NOL6",0
"NOL7",0
"NOL8",0
"NOL9",0
"NOLC1",0
"NOM1",4.02684563758389
"NOMO2",10.738255033557
"NOMO3",48.3221476510067
"NONO",0
"NOP10",0
"NOP14",0
"NOP16",0
"NOP2",0
"NOP53",18.7919463087248
"NOP56",0
"NOP58",0
"NOP9",0
"NOS1",15.4362416107383
"NOS1AP",23.489932885906
"NOS2",95.3020134228188
"NOS3",8.05369127516778
"NOSIP",0
"NOSTRIN",0
"NOTCH1",13.4228187919463
"NOTCH2",0
"NOTCH3",0
"NOTCH4",65.7718120805369
"NOVA1",86.5771812080537
"NOVA2",4.02684563758389
"NOXA1",74.496644295302
"NOXO1",89.9328859060403
"NPAT",40.2684563758389
"NPC1",0
"NPC1L1",83.2214765100671
"NPC2",0
"NPDC1",8.05369127516778
"NPEPL1",0
"NPEPPS",0
"NPHP3",92.6174496644295
"NPHP4",67.7852348993289
"NPL",0
"NPLOC4",0
"NPM1",0
"NPM2",46.9798657718121
"NPM3",0
"NPNT",0
"NPR2",85.2348993288591
"NPR3",4.69798657718121
"NPRL2",33.5570469798658
"NPRL3",3.35570469798658
"NPTN",0
"NPTX2",9.39597315436242
"NPTXR",61.0738255033557
"NPY",22.8187919463087
"NR0B1",84.5637583892617
"NR1D1",53.0201342281879
"NR1D2",12.0805369127517
"NR1H2",65.7718120805369
"NR2C1",92.6174496644295
"NR2C2",0
"NR2C2AP",0
"NR2F1",89.261744966443
"NR2F2",3.35570469798658
"NR2F6",0
"NR3C1",0
"NR3C2",61.744966442953
"NR4A1",65.7718120805369
"NRAS",0
"NRBF2",0
"NRBP1",0
"NRBP2",18.7919463087248
"NRCAM",0
"NRDC",0
"NRDE2",4.02684563758389
"NRF1",11.4093959731544
"NRGN",24.8322147651007
"NRIP1",79.1946308724832
"NRIP2",8.05369127516778
"NRK",68.4563758389262
"NRM",32.2147651006711
"NRP1",0
"NRP2",0
"NSA2",0
"NSD1",48.3221476510067
"NSD2",48.3221476510067
"NSD3",4.02684563758389
"NSDHL",0
"NSF",0
"NSFL1C",0
"NSL1",3.35570469798658
"NSMAF",0
"NSMCE1",15.4362416107383
"NSMCE2",4.02684563758389
"NSMCE3",0
"NSMCE4A",12.0805369127517
"NSRP1",0
"NSUN2",0
"NSUN3",90.6040268456376
"NSUN4",3.35570469798658
"NSUN5",4.02684563758389
"NSUN6",4.02684563758389
"NT5C",0
"NT5C1A",96.6442953020134
"NT5C2",0
"NT5C3A",0
"NT5C3B",0
"NT5DC1",0
"NT5DC2",4.69798657718121
"NT5DC3",0
"NT5E",0
"NTAN1",0
"NTHL1",0
"NTM",4.69798657718121
"NTMT1",0
"NTN1",51.6778523489933
"NTN4",3.35570469798658
"NTPCR",0
"NTRK2",63.758389261745
"NTS",84.5637583892617
"NUAK1",63.758389261745
"NUAK2",81.2080536912752
"NUB1",0
"NUBP1",0
"NUBP2",0
"NUBPL",0
"NUCB1",0
"NUCB2",0
"NUCKS1",0
"NUDC",0
"NUDCD1",0
"NUDCD2",0
"NUDCD3",0
"NUDT1",0
"NUDT11",67.1140939597315
"NUDT12",0
"NUDT14",3.35570469798658
"NUDT15",0
"NUDT16",0
"NUDT16L1",3.35570469798658
"NUDT18",11.4093959731544
"NUDT19",0
"NUDT2",0
"NUDT21",0
"NUDT22",87.248322147651
"NUDT3",0.671140939597315
"NUDT4",0
"NUDT5",0
"NUDT6",57.0469798657718
"NUDT7",95.9731543624161
"NUDT8",26.1744966442953
"NUDT9",0
"NUF2",56.3758389261745
"NUFIP1",89.261744966443
"NUFIP2",0
"NUMA1",0
"NUMB",0
"NUMBL",0
"NUP107",0
"NUP133",0
"NUP153",0
"NUP155",0
"NUP160",0
"NUP188",0
"NUP205",0
"NUP210",0
"NUP214",0
"NUP35",0
"NUP37",0
"NUP42",0
"NUP43",0
"NUP50",0
"NUP54",0
"NUP58",0
"NUP62",0
"NUP85",0
"NUP88",0
"NUP93",0
"NUP98",0
"NUPR1",7.38255033557047
"NUS1",73.8255033557047
"NUTF2",0
"NVL",0
"NXF1",0
"NXN",0
"NXT1",18.1208053691275
"NXT2",47.6510067114094
"NYAP1",44.9664429530201
"NYNRIN",55.0335570469799
"OAF",4.69798657718121
"OARD1",0
"OAS1",0
"OAS2",0
"OAS3",0
"OASL",0
"OAT",0
"OBI1",9.39597315436242
"OBSL1",0
"OCIAD1",0
"OCIAD2",0
"OCLN",0
"OCRL",0
"OCSTAMP",91.2751677852349
"ODF2",0
"ODF3B",95.9731543624161
"ODR4",0
"OFD1",24.8322147651007
"OGA",0
"OGDH",0
"OGDHL",3.35570469798658
"OGFOD1",29.5302013422819
"OGFOD2",6.04026845637584
"OGFOD3",31.5436241610738
"OGFR",0
"OGFRL1",13.4228187919463
"OGN",0
"OGT",0
"OIP5",96.6442953020134
"OIT3",89.9328859060403
"OLA1",0
"OLFM1",63.0872483221477
"OLFM2",82.5503355704698
"OLFM4",0
"OLFML1",0
"OLFML2A",81.8791946308725
"OLFML2B",22.8187919463087
"OLFML3",0
"OLR1",58.3892617449664
"OMA1",0
"OMD",0
"OPA1",0
"OPA3",4.02684563758389
"OPHN1",0
"OPLAH",0
"OPTN",0
"OR4P4",24.8322147651007
"ORAI1",73.8255033557047
"ORC1",81.2080536912752
"ORC2",0
"ORC3",0
"ORC4",0
"ORC5",0
"ORC6",92.6174496644295
"ORM1",0
"ORM2",0
"ORMDL2",78.5234899328859
"ORMDL3",95.3020134228188
"OS9",0
"OSBP",0
"OSBP2",28.8590604026846
"OSBPL10",0
"OSBPL11",0
"OSBPL1A",0
"OSBPL2",0
"OSBPL3",0
"OSBPL5",10.738255033557
"OSBPL6",38.9261744966443
"OSBPL7",2.01342281879195
"OSBPL8",0
"OSBPL9",0
"OSCAR",81.2080536912752
"OSCP1",8.05369127516778
"OSGEP",0
"OSGEPL1",32.2147651006711
"OSMR",48.3221476510067
"OSTC",10.738255033557
"OSTF1",0
"OSTM1",4.69798657718121
"OTC",0
"OTUB1",0
"OTUB2",95.9731543624161
"OTUD1",51.6778523489933
"OTUD3",83.8926174496644
"OTUD4",0
"OTUD5",67.7852348993289
"OTUD6B",0
"OTUD7B",0
"OTULIN",0
"OTULINL",12.0805369127517
"OTX1",95.9731543624161
"OVCA2",0
"OXA1L",0
"OXCT1",0
"OXLD1",36.9127516778523
"OXNAD1",0
"OXR1",0
"OXSM",0
"OXSR1",0
"P2RX4",0
"P2RX7",81.2080536912752
"P2RY13",89.9328859060403
"P2RY8",93.9597315436242
"P3H1",0
"P3H2",19.4630872483221
"P3H3",0
"P3H4",0
"P4HA1",0
"P4HA2",0
"P4HA3",68.4563758389262
"P4HB",0
"P4HTM",26.1744966442953
"PA2G4",0
"PAAF1",0
"PABPC1",0
"PABPC1L",0
"PABPC3",59.7315436241611
"PABPC4",0
"PABPC4L",0
"PABPN1",18.7919463087248
"PACC1",87.248322147651
"PACRGL",89.261744966443
"PACS1",0
"PACS2",0
"PACSIN1",10.738255033557
"PACSIN2",0
"PACSIN3",0
"PADI1",0
"PADI2",0
"PADI3",72.4832214765101
"PADI4",0
"PAEP",66.4429530201342
"PAF1",0
"PAFAH1B1",0
"PAFAH1B2",0
"PAFAH1B3",0
"PAFAH2",0
"PAG1",5.36912751677852
"PAGR1",51.006711409396
"PAICS",0
"PAIP1",0
"PAIP2",0
"PAIP2B",0
"PAK1",0
"PAK1IP1",0
"PAK2",0
"PAK3",16.7785234899329
"PAK4",0
"PAK6",86.5771812080537
"PALB2",94.6308724832215
"PALD1",0
"PALLD",0
"PALM",0
"PALM2AKAP2",0
"PALM3",3.35570469798658
"PALMD",0
"PAM",0
"PAMR1",6.71140939597315
"PAN2",0
"PAN3",4.69798657718121
"PANK2",8.7248322147651
"PANK3",77.8523489932886
"PANK4",0
"PANX1",59.7315436241611
"PAPLN",0
"PAPOLA",0
"PAPOLG",46.3087248322148
"PAPPA",0
"PAPPA2",95.9731543624161
"PAPSS1",0
"PAPSS2",0
"PAQR4",96.6442953020134
"PAQR7",90.6040268456376
"PARD3",0
"PARD3B",0
"PARD6B",0
"PARD6G",56.3758389261745
"PARG",10.738255033557
"PARK7",0
"PARL",80.5369127516778
"PARM1",53.6912751677852
"PARN",0
"PARP1",0
"PARP10",0
"PARP12",0
"PARP14",0
"PARP15",95.9731543624161
"PARP16",57.0469798657718
"PARP2",0
"PARP4",0
"PARP8",73.1543624161074
"PARP9",0
"PARS2",0
"PARVA",0
"PARVB",0
"PARVG",0
"PASK",57.0469798657718
"PATJ",0
"PATL1",0
"PATZ1",72.4832214765101
"PAWR",0
"PAX5",86.5771812080537
"PAX6",95.9731543624161
"PAXBP1",0
"PAXIP1",3.35570469798658
"PAXX",0
"PBDC1",0
"PBK",51.6778523489933
"PBLD",0
"PBRM1",0
"PBX1",3.35570469798658
"PBX2",93.2885906040269
"PBX3",83.2214765100671
"PBXIP1",0
"PC",0
